authorid,metric
2099503,0.0
2099519,0.0
2099586,0.0
2099596,0.0
2099637,0.0
2099668,0.0
2099702,0.0
2099736,0.0
2099768,0.11951697013244689
2099785,0.0
2099801,0.0
2099857,0.0
2099940,0.0
2099943,0.0
2099963,0.0
2099986,0.0
2099990,0.0
2100019,0.0
2100060,0.0
2100091,0.0
2100128,0.0
2100152,0.11305326191698939
2100197,0.10100757858088383
2100256,0.0
2100328,0.15666789346879728
2100341,0.0
2100344,0.10762249541215096
2100378,0.0
2100381,0.0
2100418,0.0
2100452,0.0
2100468,0.0
2100550,0.0
2100566,0.0
2100693,0.0
2100733,0.12026682405689171
2100752,0.0
2100781,0.22324266797917847
2100892,0.0
2100920,0.0
2101030,0.0
2101031,0.0
2101070,0.0
2101090,0.0
2101139,0.0
2101149,0.0
2101158,0.0
2101314,0.0
2101376,0.0
2101391,0.0
2101412,0.0
2101421,0.0
2101431,0.11706321971410016
2101470,0.0
2101495,0.0
2101497,0.0
2101511,0.0
2101529,0.0
2101546,0.0
2101574,0.0
2101629,0.0
2101648,0.10201462518878457
2101656,0.0
2101664,0.0
2101704,0.0
2101718,0.0
2101724,0.0
2101782,0.0
2101805,0.0
2101814,0.0
2101851,0.11294564910277582
2101854,0.0
2101982,0.11706301651520286
2101988,0.0
2101996,0.0
2102000,0.0
2102011,0.16851312871896262
2102018,0.0
2102020,0.0
2102031,0.0
2102057,0.0
2102101,0.0
2102105,0.0
2102167,0.0
2102211,0.16584151851575557
2102226,0.0
2102241,0.06817954805069137
2102293,0.0
2102366,0.0
2102368,0.0
2102370,0.0
2102377,0.0
2102431,0.0
2102511,0.0
2102574,0.0
2102580,0.05554630483824308
2102640,0.0
2102647,0.0
2102651,0.0
2102678,0.0
2102687,0.0
2102706,0.07582839024300281
2102724,0.13395639923002745
2102747,0.0
2102769,0.0
2102777,0.0
2102793,0.0
2102856,0.0
2102869,0.0
2102974,0.0
2102980,0.0
2103014,0.0
2103040,0.0
2103094,0.0
2103104,0.0
2103116,0.0
2103129,0.0
2103147,0.0
2103270,0.0
2103343,0.0
2103346,0.0
2103364,0.0
2103375,0.0
2103401,0.0
2103409,0.0
2103411,0.0
2103427,0.0
2103444,0.0
2103455,0.0
2103457,0.0
2103459,0.0
2103464,0.0
2103483,0.0
2103494,0.0
2103507,0.0
2103527,0.0
2103536,0.1429688752982781
2103537,0.0
2103538,0.0
2103575,0.11349666250819042
2103629,0.0
2103644,0.0
2103653,0.18505303704566178
2103656,0.0
2103767,0.0
2103793,0.0
2103806,0.03984016915829569
2103818,0.0
2103828,0.0
2103925,0.0
2103933,0.15904025236011798
2103949,0.0
2103965,0.0
2104031,0.0
2104051,0.0
2104057,0.0
2104086,0.0
2104136,0.10037151648875293
2104164,0.0
2104186,0.0
2104211,0.0
2104289,0.0
2104365,0.0
2104476,0.0
2104522,0.0
2104564,0.0
2104604,0.0
2104666,0.0
2104667,0.04110752795779704
2104673,0.0
2104716,0.0
2104741,0.0
2104775,0.0
2104844,0.08028497638152643
2104853,0.0
2104975,0.0
2105043,0.0
2105058,0.0
2105126,0.0
2105138,0.14116035897776935
2105152,0.0
2105166,0.0
2105176,0.0
2105219,0.0
2105254,0.0
2105353,0.0
2105366,0.0
2105381,0.0
2105429,0.0
2105437,0.10280650498756808
2105445,0.12597764361761066
2105467,0.0
2105490,0.0
2105497,0.0
2105528,0.0
2105537,0.0
2105544,0.0
2105697,0.14043189770152076
2105703,0.0
2105775,0.17097668120446297
2105795,0.11750044018606978
2105812,0.11865008061325044
2105843,0.0
2105876,0.0
2105877,0.0
2105903,0.0
2105910,0.0
2105925,0.0
2105949,0.0
2105981,0.0
2105993,0.0
2106009,0.0
2106027,0.13777714741260116
2106052,0.0
2106103,0.0
2106147,0.17728160672950077
2106198,0.0
2106222,0.0
2106376,0.0
2106384,0.0
2106473,0.0
2106479,0.14254102877459007
2106602,0.0
2106653,0.0
2106670,0.0
2106720,0.0
2106722,0.0
2106754,0.0
2106774,0.0
2106802,0.0
2106818,0.0
2106828,0.0
2106830,0.03979932223831495
2106841,0.0
2106845,0.0
2106847,0.0
2106867,0.16747296728668415
2106878,0.0
2106989,0.0
2106994,0.0
2106996,0.0
2107051,0.0
2107065,0.0
2107067,0.142442759554834
2107159,0.0
2107198,0.0
2107306,0.0
2107317,0.0
2107325,0.0
2107385,0.0
2107461,0.0
2107462,0.0
2107497,0.0
2107533,0.180532155830328
2107538,0.10578707798461032
2107541,0.0
2107542,0.0
2107571,0.0
2107599,0.0
2107634,0.0
2107641,0.0
2107673,0.0
2107692,0.0
2107699,0.09898972094912917
2107747,0.0
2107793,0.0
2107810,0.0
2107860,0.0
2107890,0.0
2107902,0.0
2107906,0.0
2107928,0.0
2107944,0.0
2107962,0.125698257852502
2108000,0.0
2108032,0.0
2108159,0.15517639176780723
2108195,0.0
2108265,0.0
2108314,0.1008320166424801
2108368,0.0
2108400,0.0
2108508,0.12260469061199497
2108538,0.0
2108560,0.0
2108614,0.21219646461152242
2108670,0.0
2108690,0.02102890175395733
2108738,0.0
2108746,0.0
2108812,0.0
2108821,0.0
2108842,0.0
2108851,0.0
2108879,0.157776247073375
2108904,0.0
2108926,0.0
2108938,0.14319969259458343
2108942,0.0
2108986,0.0
2108999,0.08550540440909304
2109021,0.0
2109022,0.0
2109141,0.0
2109149,0.0
2109172,0.0
2109233,0.0
2109267,0.0
2109283,0.0
2109301,0.09685903380868277
2109318,0.0
2109322,0.15225845411094574
2109456,0.11818327886448032
2109464,0.0
2109557,0.0
2109581,0.05785954893846823
2109663,0.0
2109666,0.0
2109717,0.1333560488076124
2109771,0.14150452780704792
2109872,0.0
2109892,0.0
2109913,0.04923292611715302
2109914,0.0
2109942,0.0
2109957,0.0
2110001,0.0
2110026,0.0
2110034,0.0
2110094,0.0
2110144,0.0
2110147,0.0
2110213,0.0
2110230,0.0
2110251,0.0
2110339,0.0
2110414,0.0
2110421,0.0
2110422,0.11951408069450975
2110452,0.0
2110488,0.14509815947336757
2110535,0.0
2110543,0.0
2110726,0.11908374254924381
2110752,0.0
2110778,0.0
2110800,0.0
2110863,0.0
2110867,0.1216506826905578
2110913,0.0
2110967,0.0
2111013,0.0
2111041,0.0
2111047,0.07046695759394228
2111089,0.0
2111114,0.10944342050841804
2111141,0.0
2111178,0.15358943096240268
2111182,0.0
2111200,0.0
2111243,0.0
2111246,0.0
2111263,0.0
2111274,0.0
2111279,0.0
2111307,0.0
2111319,0.0
2111356,0.0
2111372,0.15165061844551808
2111383,0.0
2111395,0.0
2111401,0.0
2111410,0.0
2111416,0.0
2111419,0.0
2111443,0.0
2111475,0.0
2111538,0.0
2111543,0.0
2111550,0.0850475705790722
2111626,0.0
2111654,0.0
2111668,0.0
2111720,0.0
2111744,0.0
2111806,0.0
2111825,0.09067059913640381
2111834,0.13661148428973713
2111865,0.0
2111926,0.09714199328881339
2111929,0.0
2111955,0.0
2111973,0.143270102020168
2111980,0.0
2111981,0.14780052645952557
2111988,0.0
2112002,0.0
2112036,0.0
2112069,0.0
2112093,0.0
2112104,0.0
2112115,0.1507594786902997
2112156,0.13014663682325434
2112168,0.0
2112184,0.09583150599137591
2112196,0.0
2112229,0.09505930742750746
2112240,0.0
2112242,0.0
2112280,0.0
2112330,0.0
2112370,0.0
2112375,0.0
2112381,0.0
2112400,0.13149213462657075
2112431,0.021851755229370218
2112515,0.08983292659105938
2112613,0.0
2112636,0.0961085718465452
2112666,0.0
2112693,0.0
2112713,0.0
2112715,0.0
2112738,0.0
2112779,0.09509255820052487
2112784,0.0
2112807,0.0
2112811,0.0
2112821,0.0
2112849,0.0
2112874,0.0
2112914,0.0
2112925,0.06638808998170431
2112960,0.0
2113039,0.0
2113062,0.0
2113069,0.0
2113076,0.0
2113084,0.0
2113090,0.0
2113117,0.0
2113141,0.0
2113153,0.0
2113167,0.0
2113188,0.0
2113246,0.0
2113333,0.0
2113387,0.0
2113430,0.0
2113433,0.0
2113436,0.0
2113483,0.0
2113498,0.10526229398239106
2113571,0.0
2113692,0.0
2113697,0.1724720599929524
2113841,0.0
2113863,0.0
2113907,0.0
2113938,0.15636615162931866
2114050,0.0
2114060,0.0
2114154,0.0
2114155,0.0
2114160,0.0
2114171,0.0
2114183,0.1232031544789095
2114208,0.0
2114214,0.0
2114237,0.06737079426775816
2114240,0.0
2114326,0.15109012830226154
2114394,0.0
2114395,0.0
2114419,0.0
2114427,0.0
2114450,0.0
2114471,0.16097352710349455
2114488,0.0
2114497,0.0
2114600,0.0
2114625,0.0
2114627,0.1299373989026089
2114691,0.0
2114748,0.0
2114778,0.1400362721706765
2114807,0.0
2114854,0.0
2114861,0.0
2114876,0.0
2114911,0.09841257271667314
2114932,0.0
2114966,0.053988704859902925
2114994,0.0
2115034,0.0
2115040,0.0
2115058,0.0
2115087,0.0
2115096,0.0
2115104,0.18335108157351943
2115114,0.0
2115129,0.0
2115236,0.0
2115237,0.0
2115269,0.0
2115311,0.1013207312896166
2115314,0.0
2115322,0.0
2115348,0.0
2115361,0.0
2115377,0.0
2115391,0.0
2115409,0.0
2115476,0.11238441659608578
2115485,0.0
2115518,0.0
2115583,0.0
2115641,0.0
2115682,0.0
2115765,0.0
2115770,0.0
2115800,0.0
2115842,0.10725596387846281
2115847,0.0
2115889,0.0
2115929,0.0
2116085,0.0
2116114,0.12142282076083943
2116122,0.0
2116127,0.0
2116147,0.0
2116148,0.0
2116166,0.0
2116173,0.18840714514488233
2116201,0.0
2116204,0.16973003403315245
2116237,0.0
2116257,0.0
2116289,0.0
2116295,0.0
2116373,0.0
2116375,0.0
2116385,0.0
2116391,0.0
2116438,0.0
2116440,0.06941492973902474
2116465,0.0
2116505,0.0
2116580,0.0
2116658,0.0
2116718,0.0
2116777,0.16741340558470974
2116813,0.0
2116878,0.0
2116952,0.0
2116979,0.0
2117083,0.0
2117093,0.0
2117097,0.0
2117122,0.0
2117139,0.0
2117182,0.0
2117200,0.0
2117264,0.0
2117335,0.0
2117425,0.21227663197325508
2117436,0.0
2117456,0.0
2117528,0.0
2117535,0.0
2117557,0.0
2117558,0.0
2117571,0.17058808080139876
2117601,0.0
2117608,0.0
2117741,0.0
2117748,0.1671873111251747
2117771,0.0
2117772,0.0
2117837,0.0
2117901,0.0
2117983,0.0
2117988,0.0
2118000,0.0
2118005,0.0
2118081,0.0
2118131,0.1563479944773829
2118138,0.14316932377171535
2118172,0.17777554962099462
2118227,0.0
2118256,0.1721302361874224
2118285,0.12013292814350529
2118306,0.12898224883780207
2118348,0.0
2118376,0.0
2118426,0.11090837867742565
2118473,0.07689600709840327
2118485,0.0
2118490,0.11657157915797067
2118538,0.0
2118546,0.0
2118547,0.0
2118564,0.18116241877814587
2118596,0.0
2118642,0.0
2118652,0.0
2118717,0.08947015053380569
2118770,0.0
2118810,0.0
2118825,0.0
2118859,0.0
2118869,0.0
2118870,0.0
2118899,0.0
2118927,0.0
2119034,0.0
2119067,0.0
2119137,0.0
2119189,0.0
2119223,0.0
2119250,0.0
2119257,0.0
2119307,0.1392221829610223
2119386,0.0
2119391,0.0
2119445,0.0
2119450,0.0
2119461,0.0697788184296374
2119477,0.0
2119598,0.14069981880090304
2119704,0.0
2119705,0.0
2119748,0.12903539561312294
2119750,0.0
2119775,0.0
2119783,0.0
2119809,0.0
2119813,0.0
2119839,0.0
2119863,0.0
2119935,0.0
2119955,0.0
2119958,0.0
2119960,0.0
2120022,0.0
2120037,0.0
2120042,0.0
2120062,0.0
2120069,0.13000196242425344
2120072,0.0
2120096,0.0
2120216,0.0
2120230,0.0
2120236,0.0
2120243,0.0
2120248,0.0
2120301,0.0
2120319,0.0
2120347,0.1282662233342392
2120460,0.0
2120462,0.0
2120499,0.0
2120525,0.0
2120595,0.0
2120639,0.10660881198891192
2120687,0.17757395778453466
2120736,0.0
2120798,0.0
2120819,0.0
2120825,0.0
2120846,0.0
2120980,0.0
2121032,0.0
2121033,0.13647226792988787
2121059,0.08901046962387338
2121100,0.0
2121104,0.173391978212194
2121196,0.0
2121201,0.06842090140562063
2121247,0.06787826970013078
2121281,0.0
2121335,0.0
2121336,0.0
2121457,0.0
2121470,0.0
2121484,0.0
2121491,0.0
2121568,0.0
2121579,0.156887100573037
2121593,0.0
2121596,0.0
2121618,0.0
2121702,0.0
2121714,0.0
2121722,0.0
2121728,0.0
2121760,0.0
2121775,0.0
2121798,0.0
2121816,0.17974404320232718
2121860,0.0974913985111805
2121868,0.0
2121880,0.10837671810072802
2121891,0.0
2121922,0.07603179865498666
2121941,0.0
2122153,0.0
2122229,0.0
2122250,0.0
2122259,0.0
2122439,0.0
2122466,0.0
2122569,0.0
2122588,0.0
2122609,0.0
2122613,0.0
2122678,0.0
2122722,0.0
2122744,0.1707457449446882
2122765,0.1398388086203023
2122769,0.0
2122851,0.0
2122852,0.0
2122867,0.0
2122903,0.0
2122942,0.0
2122992,0.025778660015070898
2123027,0.0
2123039,0.0
2123055,0.0
2123086,0.10036349371614617
2123106,0.0
2123149,0.0
2123165,0.0
2123199,0.23421763139112228
2123220,0.0
2123270,0.0
2123292,0.0
2123321,0.0
2123347,0.0
2123359,0.0
2123382,0.0
2123464,0.0
2123508,0.0
2123512,0.0
2123591,0.0
2123613,0.0
2123644,0.0
2123680,0.0
2123705,0.0
2123834,0.0
2123878,0.0
2123896,0.13818974196673306
2123942,0.0
2123952,0.0
2124027,0.0
2124073,0.0
2124079,0.0
2124129,0.0
2124138,0.0
2124158,0.07776268125838037
2124167,0.0
2124212,0.0
2124230,0.0
2124283,0.0
2124298,0.0
2124345,0.0
2124397,0.0
2124409,0.07957244657811191
2124423,0.0
2124538,0.0
2124577,0.0
2124600,0.0
2124674,0.0
2124680,0.0
2124700,0.0
2124706,0.14760846272415562
2124711,0.0
2124722,0.0
2124738,0.0
2124792,0.15436495034499942
2124834,0.0
2124851,0.0
2124865,0.0
2124913,0.17926978290457984
2125006,0.0
2125021,0.11458035081919193
2125026,0.0
2125066,0.13226474498239604
2125083,0.0
2125183,0.0
2125244,0.0
2125293,0.09030912890521148
2125313,0.0
2125329,0.0
2125386,0.0
2125398,0.0
2125492,0.0
2125536,0.0
2125656,0.0
2125692,0.0
2125709,0.0
2125744,0.0
2125783,0.0
2125792,0.0
2125838,0.16877681753149143
2125888,0.0
2125916,0.0
2125944,0.06497872020992779
2126001,0.09815321472182625
2126028,0.13389869778437757
2126033,0.0
2126080,0.0
2126102,0.0
2126118,0.0
2126155,0.0
2126226,0.0
2126245,0.22082274473856622
2126278,0.0
2126281,0.0
2126302,0.0
2126307,0.0
2126318,0.0
2126390,0.0
2126502,0.0
2126507,0.0
2126526,0.0
2126529,0.0
2126600,0.0
2126619,0.0
2126632,0.0
2126642,0.0
2126667,0.1323881508880752
2126755,0.0
2126759,0.0
2126773,0.0
2126798,0.0
2126815,0.0
2126835,0.0
2126892,0.0
2126927,0.0
2126947,0.06903239612592338
2126974,0.0
2126990,0.0
2127057,0.12965624074113768
2127094,0.10754365085623807
2127135,0.0
2127156,0.0
2127203,0.16665136772618294
2127218,0.0
2127221,0.0
2127299,0.0
2127304,0.0
2127436,0.0
2127453,0.0
2127467,0.0
2127530,0.0
2127579,0.1320906617899682
2127603,0.0
2127604,0.0
2127622,0.04218043464104493
2127623,0.0
2127671,0.0
2127772,0.0
2127846,0.0
2127863,0.07561221542953725
2127935,0.0
2127997,0.0
2128073,0.0
2128154,0.0
2128174,0.0
2128228,0.0
2128232,0.20991873782765602
2128233,0.0
2128305,0.0
2128351,0.0
2128362,0.0
2128399,0.0
2128414,0.0
2128428,0.0
2128436,0.0
2128453,0.12222934931690775
2128474,0.0
2128476,0.0
2128670,0.0
2128714,0.0
2128977,0.11846426456274006
2129062,0.0
2129063,0.0
2129068,0.0
2129098,0.0
2129120,0.0
2129123,0.06849732949477538
2129292,0.0
2129391,0.0
2129394,0.0
2129419,0.0
2129449,0.0
2129470,0.0
2129515,0.0
2129519,0.17318659407545556
2129575,0.1267181449135073
2129610,0.0
2129629,0.0
2129649,0.0
2129710,0.0
2129742,0.0
2129775,0.0
2129776,0.1408682456654633
2129782,0.0
2129824,0.0
2129842,0.17833649651110028
2129918,0.0
2130036,0.0
2130041,0.0
2130173,0.0
2130178,0.0
2130191,0.0
2130227,0.0
2130252,0.0
2130262,0.0
2130330,0.0
2130340,0.0
2130381,0.0
2130383,0.0
2130387,0.0
2130392,0.12880539014389414
2130440,0.0
2130502,0.0
2130614,0.0
2130639,0.0
2130701,0.0
2130887,0.0
2130914,0.0
2130937,0.0
2130942,0.0
2130974,0.0
2131000,0.0
2131033,0.1787138737141789
2131127,0.0
2131133,0.0
2131152,0.0
2131161,0.20082678195909398
2131200,0.18380270030856083
2131204,0.0
2131206,0.0
2131223,0.0
2131231,0.09675119334012416
2131256,0.0
2131261,0.0
2131298,0.0
2131311,0.0
2131325,0.0
2131332,0.0
2131336,0.0
2131367,0.0
2131391,0.0
2131396,0.0
2131456,0.0
2131506,0.0
2131514,0.0
2131572,0.0
2131598,0.0
2131620,0.0
2131682,0.0
2131683,0.0
2131706,0.20472131845176192
2131709,0.0
2131725,0.0
2131732,0.0
2131768,0.0
2131798,0.0
2131825,0.0
2131930,0.0
2131960,0.0
2131971,0.1781271420924807
2131978,0.0
2131990,0.0
2131995,0.0
2132041,0.0
2132058,0.0
2132063,0.0
2132073,0.0
2132102,0.0
2132146,0.0
2132200,0.07122089524273245
2132257,0.0
2132289,0.0
2132310,0.06419287033660392
2132320,0.11214109021572433
2132345,0.0
2132370,0.0
2132423,0.06662039837628615
2132427,0.0
2132430,0.0
2132440,0.0
2132453,0.0
2132504,0.0
2132516,0.12351388846994349
2132567,0.0
2132615,0.11305326191698939
2132640,0.0
2132681,0.0
2132699,0.0
2132720,0.10954172429566889
2132771,0.0
2132782,0.0
2132791,0.0
2132878,0.0
2132890,0.0
2132911,0.0
2132922,0.0
2132949,0.0
2132965,0.0983077352270741
2133012,0.0
2133039,0.11198959999084174
2133043,0.0
2133074,0.0
2133082,0.0
2133092,0.0
2133122,0.0
2133158,0.09706236829680348
2133181,0.11592789058394828
2133192,0.0
2133202,0.0441432713081048
2133216,0.04753014655735144
2133258,0.0
2133341,0.11723325693212294
2133342,0.0
2133399,0.0
2133422,0.0
2133482,0.0
2133552,0.0
2133604,0.0
2133617,0.12920841725382415
2133682,0.0
2133727,0.12451848246967452
2133744,0.0
2133747,0.0
2133771,0.0
2133819,0.0
2133838,0.0
2133900,0.0
2133942,0.0
2133959,0.0
2133985,0.0
2133988,0.16758701815969523
2134011,0.0
2134019,0.0
2134036,0.18618251807256214
2134090,0.0
2134220,0.0
2134290,0.0
2134374,0.0
2134411,0.0
2134416,0.0
2134459,0.0
2134520,0.0
2134556,0.09725098063611348
2134565,0.0
2134590,0.0
2134639,0.0
2134760,0.0
2134769,0.0
2134833,0.0
2134875,0.0
2134902,0.0
2134903,0.11543592313858897
2134916,0.0
2134923,0.0
2134977,0.08336504382387933
2134992,0.0
2135004,0.0
2135012,0.0
2135040,0.0
2135065,0.10241777377177697
2135068,0.0
2135071,0.0
2135161,0.0
2135235,0.12241783805686174
2135243,0.13711720871004618
2135282,0.0
2135343,0.0
2135349,0.0
2135407,0.0
2135411,0.12380505952309506
2135465,0.0
2135493,0.0
2135560,0.0
2135598,0.0
2135618,0.0
2135696,0.0
2135707,0.0
2135758,0.0
2135779,0.0
2135782,0.0
2135837,0.20842142149407905
2135869,0.0
2135893,0.0
2135912,0.0
2135921,0.0
2135933,0.0
2135961,0.0
2135974,0.0
2136012,0.08623119756535147
2136076,0.15711692326236915
2136086,0.0
2136088,0.0
2136143,0.0
2136194,0.0
2136198,0.0
2136230,0.0
2136237,0.0
2136254,0.0
2136270,0.0
2136284,0.0
2136296,0.0
2136360,0.009195616445779153
2136373,0.09996748226608532
2136375,0.0
2136496,0.0
2136529,0.0
2136562,0.0
2136588,0.0
2136604,0.0
2136614,0.0
2136634,0.0
2136660,0.0
2136675,0.0
2136708,0.0
2136788,0.0
2136800,0.0
2136837,0.0
2136860,0.0
2136865,0.0
2136885,0.0
2136886,0.13493743307891132
2136897,0.0
2136918,0.0
2136919,0.0
2136965,0.14823229190478682
2136979,0.16761240902008334
2137020,0.0
2137033,0.0
2137144,0.18814538294772054
2137165,0.0
2137264,0.13662705587526108
2137287,0.0
2137307,0.0
2137323,0.15482829369823758
2137327,0.0
2137358,0.0
2137434,0.0
2137461,0.0
2137481,0.0
2137513,0.0
2137534,0.0
2137573,0.0
2137576,0.06946343380864084
2137595,0.0
2137604,0.0
2137660,0.0
2137682,0.0
2137796,0.0
2137828,0.0
2137863,0.1552007811491315
2137898,0.19461816045408453
2137922,0.0
2137992,0.0
2138001,0.0
2138017,0.15179432427591433
2138026,0.10898401002711218
2138070,0.21818365951619548
2138101,0.15981870570798706
2138141,0.0
2138174,0.0
2138181,0.0
2138202,0.0
2138224,0.0
2138307,0.0
2138347,0.0
2138368,0.0
2138418,0.0
2138422,0.1771423496398925
2138480,0.0
2138507,0.0
2138593,0.0
2138637,0.0
2138686,0.0
2138705,0.0
2138750,0.0
2138769,0.08013297559990407
2138771,0.08696417151299063
2138779,0.0
2138792,0.0
2138795,0.0
2138845,0.0
2138905,0.0
2138946,0.0
2138956,0.0
2138978,0.0
2139039,0.0
2139048,0.0
2139051,0.0
2139068,0.0
2139088,0.0
2139113,0.0
2139154,0.0
2139161,0.0
2139171,0.0
2139212,0.0
2139215,0.0
2139251,0.0
2139281,0.14263829868579864
2139298,0.0
2139310,0.0
2139319,0.0
2139326,0.12301614201255784
2139380,0.0
2139508,0.0
2139665,0.0
2139681,0.0
2139684,0.07939895958726206
2139688,0.0
2139719,0.11942700487676561
2139735,0.0
2139737,0.0
2139763,0.0
2139782,0.0
2139791,0.0
2139812,0.0
2139827,0.0
2139832,0.0
2139854,0.0
2139855,0.0
2139866,0.0
2139958,0.06449845520825448
2139983,0.11156189930802003
2139984,0.0
2139996,0.0
2140036,0.0
2140145,0.0
2140151,0.0
2140154,0.0
2140210,0.0
2140211,0.12359745952443468
2140238,0.08384511026484132
2140279,0.0
2140282,0.0
2140421,0.20228586527059833
2140479,0.0
2140507,0.0
2140535,0.0
2140552,0.0
2140580,0.0
2140582,0.0
2140603,0.0
2140622,0.0
2140656,0.0
2140664,0.0
2140666,0.11503221707957619
2140772,0.0
2140812,0.0
2140841,0.0
2140879,0.0
2140880,0.07832542340413085
2140893,0.0
2140951,0.0
2141028,0.0
2141144,0.0
2141191,0.0
2141203,0.0
2141229,0.0
2141241,0.0
2141252,0.0
2141299,0.0
2141381,0.14393327226941416
2141422,0.0
2141427,0.0
2141462,0.0
2141475,0.18176708465254232
2141490,0.0
2141513,0.03311398342814931
2141522,0.0
2141523,0.0
2141575,0.0
2141583,0.0
2141584,0.0
2141642,0.0
2141649,0.13820451182373483
2141717,0.0
2141773,0.0
2141775,0.0
2141795,0.0
2141872,0.0
2141957,0.0
2141964,0.0
2142003,0.0
2142026,0.0
2142056,0.0
2142079,0.0
2142084,0.0
2142089,0.0
2142103,0.0
2142120,0.0
2142126,0.0
2142153,0.0
2142160,0.0
2142216,0.0
2142244,0.0
2142371,0.0
2142377,0.0
2142404,0.15639761792407003
2142425,0.0
2142430,0.0
2142437,0.0
2142477,0.0
2142526,0.0
2142574,0.0
2142596,0.0
2142648,0.10368765075600142
2142652,0.0
2142660,0.0
2142663,0.0
2142675,0.0
2142676,0.0
2142730,0.0
2142755,0.0
2142764,0.0
2142778,0.12276686205066434
2142802,0.0
2142862,0.14393759165664166
2142880,0.0
2142901,0.11049105943988247
2143011,0.0
2143060,0.0
2143102,0.0
2143145,0.12695230012198255
2143153,0.0
2143192,0.0
2143289,0.0
2143306,0.0
2143316,0.0
2143323,0.0
2143356,0.0
2143429,0.0
2143490,0.0
2143493,0.0
2143554,0.0
2143556,0.0
2143580,0.0
2143606,0.0
2143623,0.0
2143707,0.0
2143719,0.0
2143728,0.0
2143733,0.0
2143859,0.125682655876572
2143861,0.0
2143862,0.0
2143879,0.0
2143902,0.134757934178092
2143956,0.0
2143998,0.1100718841209084
2144008,0.0
2144036,0.0
2144095,0.0
2144127,0.0
2144134,0.0
2144222,0.0
2144252,0.0
2144347,0.0
2144368,0.0
2144507,0.0
2144516,0.0
2144603,0.0
2144628,0.0
2144648,0.0
2144678,0.0
2144702,0.11840507249168064
2144778,0.11129204539896942
2144781,0.0
2144864,0.0
2144919,0.0
2144933,0.13689161800590677
2144980,0.0
2144985,0.0
2145092,0.0
2145170,0.0
2145174,0.0
2145179,0.0
2145352,0.0
2145392,0.1426644744792558
2145401,0.12701511419992417
2145414,0.0
2145416,0.0
2145430,0.17271125928564424
2145472,0.0
2145495,0.0
2145503,0.0
2145564,0.0
2145580,0.0
2145599,0.16557643223929303
2145648,0.0
2145662,0.0
2145664,0.0
2145704,0.0
2145745,0.0
2145811,0.0
2145812,0.0
2145889,0.0
2145910,0.0
2145918,0.0
2145961,0.0
2145970,0.13010081296719248
2145979,0.0
2146019,0.0
2146084,0.0
2146106,0.1640960802057171
2146136,0.0
2146142,0.0
2146167,0.0
2146255,0.0
2146277,0.0
2146279,0.1481748056030039
2146357,0.0
2146381,0.0
2146394,0.0
2146405,0.0
2146459,0.0
2146553,0.0
2146652,0.0
2146666,0.0
2146686,0.0
2146713,0.0
2146741,0.0
2146753,0.1336914821648251
2146784,0.0
2146834,0.0
2146847,0.0
2146879,0.1659350630467894
2146897,0.0
2147005,0.0
2147034,0.0
2147052,0.0
2147083,0.0
2147086,0.0
2147097,0.0
2147120,0.0
2147124,0.0
2147158,0.0
2147161,0.0
2147198,0.0
2147205,0.0
2147246,0.14002279593772204
2147314,0.0
2147323,0.0
2147367,0.0
2147376,0.0
2147401,0.0
2147455,0.0
2147464,0.0
2147490,0.142647188893986
2147542,0.0
2147544,0.0
2147583,0.0
2147600,0.0
2147616,0.0
2147725,0.048951310766530066
2147746,0.0
2147762,0.0
2147768,0.0
2147784,0.0
2147862,0.0
2147883,0.1968554223279877
2147938,0.0
2147952,0.030776709414698677
2147977,0.0
2148041,0.0
2148106,0.0
2148159,0.0
2148191,0.0
2148199,0.08012371738766122
2148210,0.0
2148224,0.10035683252155869
2148232,0.0
2148261,0.0
2148271,0.0
2148287,0.20627730455811866
2148444,0.09047487582330527
2148457,0.0
2148458,0.0
2148491,0.0
2148525,0.0
2148542,0.0
2148557,0.0
2148656,0.0
2148699,0.0
2148734,0.0
2148812,0.0
2148840,0.10036477693375634
2148843,0.0
2149004,0.0
2149043,0.0
2149059,0.0
2149107,0.0
2149129,0.0
2149188,0.0
2149262,0.0
2149298,0.0
2149305,0.0
2149350,0.0
2149354,0.0
2149406,0.0
2149432,0.15277690793065282
2149484,0.0
2149532,0.0
2149544,0.0
2149548,0.0
2149565,0.0
2149579,0.07691135917796865
2149645,0.0
2149683,0.0
2149730,0.1542467418268172
2149731,0.0
2149740,0.0
2149762,0.0
2149786,0.0
2149789,0.1171004390579673
2149792,0.0
2149861,0.0
2149965,0.0
2149981,0.1981856957266639
2150000,0.0
2150086,0.0
2150088,0.0
2150094,0.0
2150096,0.0
2150100,0.0
2150118,0.0
2150147,0.0
2150187,0.0
2150226,0.0
2150410,0.0
2150507,0.07728506471275676
2150546,0.0
2150547,0.0
2150565,0.1338416130245179
2150580,0.0
2150650,0.0
2150665,0.0
2150679,0.0
2150705,0.0
2150744,0.0
2150765,0.0
2150788,0.0
2150886,0.0
2150963,0.2124784727419774
2150986,0.0
2150996,0.0
2151082,0.0
2151092,0.0
2151123,0.0
2151186,0.0
2151214,0.0
2151288,0.0
2151362,0.17227807823182795
2151378,0.0
2151423,0.0
2151458,0.0
2151461,0.03943421223384802
2151468,0.0
2151474,0.0
2151495,0.0
2151537,0.0
2151587,0.0
2151653,0.0
